run_id,grid_string_id,step,position,anchor,window_size,prefix,predicted,actual,is_correct,confidence,selected_window_size,skipped,skip_reason,all_predictions_json,entry_reason
af01db7e-5cb2-41c0-9752-a718ba954f91,2489,4,37,29,9,bpbppppp,b,p,0,51.46666666666667,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbppppp"", ""predicted"": ""b"", ""confidence"": 51.46666666666667, ""b_ratio"": 51.46666666666667, ""p_ratio"": 48.53333333333333}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2489,5,38,29,10,bpbpppppp,p,b,0,51.41242937853108,10,0,,"[{""window_size"": 10, ""prefix"": ""bpbpppppp"", ""predicted"": ""p"", ""confidence"": 51.41242937853108, ""b_ratio"": 48.58757062146893, ""p_ratio"": 51.41242937853108}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2489,6,39,29,11,bpbppppppb,p,b,0,50.588235294117645,11,0,,"[{""window_size"": 11, ""prefix"": ""bpbppppppb"", ""predicted"": ""p"", ""confidence"": 50.588235294117645, ""b_ratio"": 49.411764705882355, ""p_ratio"": 50.588235294117645}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2489,7,49,41,9,pbpbpbbp,b,p,0,51.820728291316534,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbbp"", ""predicted"": ""b"", ""confidence"": 51.820728291316534, ""b_ratio"": 51.820728291316534, ""p_ratio"": 48.17927170868347}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2489,8,50,41,10,pbpbpbbpp,p,p,1,52.071005917159766,10,0,,"[{""window_size"": 10, ""prefix"": ""pbpbpbbpp"", ""predicted"": ""p"", ""confidence"": 52.071005917159766, ""b_ratio"": 47.928994082840234, ""p_ratio"": 52.071005917159766}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,1,8,0,9,bpbpbpbp,p,b,0,50.40431266846361,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbpbp"", ""predicted"": ""p"", ""confidence"": 50.40431266846361, ""b_ratio"": 49.59568733153639, ""p_ratio"": 50.40431266846361}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,2,9,0,10,bpbpbpbpb,p,b,0,51.66666666666667,10,0,,"[{""window_size"": 10, ""prefix"": ""bpbpbpbpb"", ""predicted"": ""p"", ""confidence"": 51.66666666666667, ""b_ratio"": 48.333333333333336, ""p_ratio"": 51.66666666666667}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,3,10,0,11,bpbpbpbpbb,p,b,0,50.0,11,0,,"[{""window_size"": 11, ""prefix"": ""bpbpbpbpbb"", ""predicted"": ""p"", ""confidence"": 50.0, ""b_ratio"": 50.0, ""p_ratio"": 50.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,4,21,13,9,bpbbbbpb,p,b,0,50.12106537530266,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbbbpb"", ""predicted"": ""p"", ""confidence"": 50.12106537530266, ""b_ratio"": 49.87893462469734, ""p_ratio"": 50.12106537530266}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,5,22,13,10,bpbbbbpbb,b,b,1,50.74626865671642,10,0,,"[{""window_size"": 10, ""prefix"": ""bpbbbbpbb"", ""predicted"": ""b"", ""confidence"": 50.74626865671642, ""b_ratio"": 50.74626865671642, ""p_ratio"": 49.25373134328358}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,6,31,23,9,bppbpbbp,b,b,1,54.773869346733676,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbpbbp"", ""predicted"": ""b"", ""confidence"": 54.773869346733676, ""b_ratio"": 54.773869346733676, ""p_ratio"": 45.22613065326633}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,7,40,32,9,pbbpbppb,b,p,0,52.04819277108433,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbppb"", ""predicted"": ""b"", ""confidence"": 52.04819277108433, ""b_ratio"": 52.04819277108433, ""p_ratio"": 47.95180722891566}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,8,41,32,10,pbbpbppbp,b,p,0,53.608247422680414,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbpbppbp"", ""predicted"": ""b"", ""confidence"": 53.608247422680414, ""b_ratio"": 53.608247422680414, ""p_ratio"": 46.391752577319586}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,9,42,32,11,pbbpbppbpp,p,b,0,55.0561797752809,11,0,,"[{""window_size"": 11, ""prefix"": ""pbbpbppbpp"", ""predicted"": ""p"", ""confidence"": 55.0561797752809, ""b_ratio"": 44.9438202247191, ""p_ratio"": 55.0561797752809}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,10,51,43,9,pbbpbbbp,b,b,1,51.49253731343284,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbbp"", ""predicted"": ""b"", ""confidence"": 51.49253731343284, ""b_ratio"": 51.49253731343284, ""p_ratio"": 48.507462686567166}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2490,11,60,52,9,pbpbbbpp,b,b,1,53.826530612244895,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbbpp"", ""predicted"": ""b"", ""confidence"": 53.826530612244895, ""b_ratio"": 53.826530612244895, ""p_ratio"": 46.1734693877551}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,1,8,0,9,bppbppbb,p,b,0,51.0,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbppbb"", ""predicted"": ""p"", ""confidence"": 51.0, ""b_ratio"": 49.0, ""p_ratio"": 51.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,2,9,0,10,bppbppbbb,b,b,1,52.35602094240838,10,0,,"[{""window_size"": 10, ""prefix"": ""bppbppbbb"", ""predicted"": ""b"", ""confidence"": 52.35602094240838, ""b_ratio"": 52.35602094240838, ""p_ratio"": 47.64397905759162}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,3,18,10,9,pbppppbb,b,p,0,50.391644908616186,9,0,,"[{""window_size"": 9, ""prefix"": ""pbppppbb"", ""predicted"": ""b"", ""confidence"": 50.391644908616186, ""b_ratio"": 50.391644908616186, ""p_ratio"": 49.60835509138381}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,4,19,10,10,pbppppbbp,b,p,0,55.19125683060109,10,0,,"[{""window_size"": 10, ""prefix"": ""pbppppbbp"", ""predicted"": ""b"", ""confidence"": 55.19125683060109, ""b_ratio"": 55.19125683060109, ""p_ratio"": 44.80874316939891}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,5,20,10,11,pbppppbbpp,p,b,0,50.63291139240506,11,0,,"[{""window_size"": 11, ""prefix"": ""pbppppbbpp"", ""predicted"": ""p"", ""confidence"": 50.63291139240506, ""b_ratio"": 49.36708860759494, ""p_ratio"": 50.63291139240506}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,6,38,30,9,pbpbppbp,b,p,0,53.55029585798816,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbppbp"", ""predicted"": ""b"", ""confidence"": 53.55029585798816, ""b_ratio"": 53.55029585798816, ""p_ratio"": 46.44970414201183}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,7,39,30,10,pbpbppbpp,b,b,1,52.25806451612903,10,0,,"[{""window_size"": 10, ""prefix"": ""pbpbppbpp"", ""predicted"": ""b"", ""confidence"": 52.25806451612903, ""b_ratio"": 52.25806451612903, ""p_ratio"": 47.74193548387097}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,8,48,40,9,bpbbpppb,b,p,0,51.76470588235295,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbpppb"", ""predicted"": ""b"", ""confidence"": 51.76470588235295, ""b_ratio"": 51.76470588235295, ""p_ratio"": 48.23529411764706}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2491,9,49,40,10,bpbbpppbp,b,b,1,51.256281407035175,10,0,,"[{""window_size"": 10, ""prefix"": ""bpbbpppbp"", ""predicted"": ""b"", ""confidence"": 51.256281407035175, ""b_ratio"": 51.256281407035175, ""p_ratio"": 48.743718592964825}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,1,12,4,9,bpbbbbpb,p,p,1,50.12106537530266,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbbbbpb"", ""predicted"": ""p"", ""confidence"": 50.12106537530266, ""b_ratio"": 49.87893462469734, ""p_ratio"": 50.12106537530266}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,2,21,13,9,pbbpppbp,b,p,0,53.55329949238579,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpppbp"", ""predicted"": ""b"", ""confidence"": 53.55329949238579, ""b_ratio"": 53.55329949238579, ""p_ratio"": 46.44670050761421}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,3,22,13,10,pbbpppbpp,b,b,1,55.367231638418076,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbpppbpp"", ""predicted"": ""b"", ""confidence"": 55.367231638418076, ""b_ratio"": 55.367231638418076, ""p_ratio"": 44.632768361581924}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,4,34,26,9,bpbpbpbb,b,b,1,50.38961038961038,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbpbb"", ""predicted"": ""b"", ""confidence"": 50.38961038961038, ""b_ratio"": 50.38961038961038, ""p_ratio"": 49.61038961038961}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,5,43,35,9,pbbpbbpb,p,b,0,52.77777777777778,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbpb"", ""predicted"": ""p"", ""confidence"": 52.77777777777778, ""b_ratio"": 47.22222222222222, ""p_ratio"": 52.77777777777778}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,6,44,35,10,pbbpbbpbb,p,p,1,53.535353535353536,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbpbbpbb"", ""predicted"": ""p"", ""confidence"": 53.535353535353536, ""b_ratio"": 46.464646464646464, ""p_ratio"": 53.535353535353536}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,7,53,45,9,pbbbpppp,b,p,0,55.74229691876751,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpppp"", ""predicted"": ""b"", ""confidence"": 55.74229691876751, ""b_ratio"": 55.74229691876751, ""p_ratio"": 44.25770308123249}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2492,8,54,45,10,pbbbppppp,b,b,1,54.83870967741935,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbbppppp"", ""predicted"": ""b"", ""confidence"": 54.83870967741935, ""b_ratio"": 54.83870967741935, ""p_ratio"": 45.16129032258064}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,1,9,1,9,pbppppbp,b,p,0,53.273809523809526,9,0,,"[{""window_size"": 9, ""prefix"": ""pbppppbp"", ""predicted"": ""b"", ""confidence"": 53.273809523809526, ""b_ratio"": 53.273809523809526, ""p_ratio"": 46.726190476190474}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,2,10,1,10,pbppppbpp,p,b,0,50.32258064516129,10,0,,"[{""window_size"": 10, ""prefix"": ""pbppppbpp"", ""predicted"": ""p"", ""confidence"": 50.32258064516129, ""b_ratio"": 49.67741935483871, ""p_ratio"": 50.32258064516129}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,3,11,1,11,pbppppbppb,p,p,1,52.63157894736842,11,0,,"[{""window_size"": 11, ""prefix"": ""pbppppbppb"", ""predicted"": ""p"", ""confidence"": 52.63157894736842, ""b_ratio"": 47.368421052631575, ""p_ratio"": 52.63157894736842}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,4,21,13,9,pbppbbbb,p,p,1,51.35135135135135,9,0,,"[{""window_size"": 9, ""prefix"": ""pbppbbbb"", ""predicted"": ""p"", ""confidence"": 51.35135135135135, ""b_ratio"": 48.64864864864865, ""p_ratio"": 51.35135135135135}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,5,31,23,9,pbbpbpbb,b,p,0,53.233830845771145,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbpbb"", ""predicted"": ""b"", ""confidence"": 53.233830845771145, ""b_ratio"": 53.233830845771145, ""p_ratio"": 46.766169154228855}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,6,32,23,10,pbbpbpbbp,b,p,0,51.35135135135135,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbpbpbbp"", ""predicted"": ""b"", ""confidence"": 51.35135135135135, ""b_ratio"": 51.35135135135135, ""p_ratio"": 48.64864864864865}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,7,33,23,11,pbbpbpbbpp,b,b,1,56.81818181818182,11,0,,"[{""window_size"": 11, ""prefix"": ""pbbpbpbbpp"", ""predicted"": ""b"", ""confidence"": 56.81818181818182, ""b_ratio"": 56.81818181818182, ""p_ratio"": 43.18181818181818}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,8,42,34,9,pbbpbbbb,p,b,0,56.2962962962963,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbbbb"", ""predicted"": ""p"", ""confidence"": 56.2962962962963, ""b_ratio"": 43.7037037037037, ""p_ratio"": 56.2962962962963}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2493,9,43,34,10,pbbpbbbbb,b,b,1,50.29239766081871,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbpbbbbb"", ""predicted"": ""b"", ""confidence"": 50.29239766081871, ""b_ratio"": 50.29239766081871, ""p_ratio"": 49.707602339181285}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,1,10,2,9,pbbppppb,p,b,0,55.026455026455025,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppppb"", ""predicted"": ""p"", ""confidence"": 55.026455026455025, ""b_ratio"": 44.97354497354497, ""p_ratio"": 55.026455026455025}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,2,11,2,10,pbbppppbb,p,b,0,53.37423312883436,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbppppbb"", ""predicted"": ""p"", ""confidence"": 53.37423312883436, ""b_ratio"": 46.62576687116564, ""p_ratio"": 53.37423312883436}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,3,12,2,11,pbbppppbbb,p,p,1,60.0,11,0,,"[{""window_size"": 11, ""prefix"": ""pbbppppbbb"", ""predicted"": ""p"", ""confidence"": 60.0, ""b_ratio"": 40.0, ""p_ratio"": 60.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,4,21,13,9,bppbpbpb,b,p,0,50.40871934604905,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbpbpb"", ""predicted"": ""b"", ""confidence"": 50.40871934604905, ""b_ratio"": 50.40871934604905, ""p_ratio"": 49.59128065395095}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,5,22,13,10,bppbpbpbp,p,b,0,50.847457627118644,10,0,,"[{""window_size"": 10, ""prefix"": ""bppbpbpbp"", ""predicted"": ""p"", ""confidence"": 50.847457627118644, ""b_ratio"": 49.152542372881356, ""p_ratio"": 50.847457627118644}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,6,23,13,11,bppbpbpbpb,b,b,1,58.333333333333336,11,0,,"[{""window_size"": 11, ""prefix"": ""bppbpbpbpb"", ""predicted"": ""b"", ""confidence"": 58.333333333333336, ""b_ratio"": 58.333333333333336, ""p_ratio"": 41.66666666666667}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,7,32,24,9,pbbbpbpb,p,p,1,52.0618556701031,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpbpb"", ""predicted"": ""p"", ""confidence"": 52.0618556701031, ""b_ratio"": 47.93814432989691, ""p_ratio"": 52.0618556701031}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,8,43,35,9,bpbpbbpb,b,p,0,51.43603133159269,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbbpb"", ""predicted"": ""b"", ""confidence"": 51.43603133159269, ""b_ratio"": 51.43603133159269, ""p_ratio"": 48.56396866840731}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,9,44,35,10,bpbpbbpbp,p,b,0,53.93258426966292,10,0,,"[{""window_size"": 10, ""prefix"": ""bpbpbbpbp"", ""predicted"": ""p"", ""confidence"": 53.93258426966292, ""b_ratio"": 46.06741573033708, ""p_ratio"": 53.93258426966292}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,10,45,35,11,bpbpbbpbpb,p,p,1,51.28205128205128,11,0,,"[{""window_size"": 11, ""prefix"": ""bpbpbbpbpb"", ""predicted"": ""p"", ""confidence"": 51.28205128205128, ""b_ratio"": 48.717948717948715, ""p_ratio"": 51.28205128205128}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,11,54,46,9,bpppbbbb,b,p,0,52.702702702702695,9,0,,"[{""window_size"": 9, ""prefix"": ""bpppbbbb"", ""predicted"": ""b"", ""confidence"": 52.702702702702695, ""b_ratio"": 52.702702702702695, ""p_ratio"": 47.2972972972973}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2494,12,55,46,10,bpppbbbbp,p,b,0,54.49101796407185,10,0,,"[{""window_size"": 10, ""prefix"": ""bpppbbbbp"", ""predicted"": ""p"", ""confidence"": 54.49101796407185, ""b_ratio"": 45.50898203592814, ""p_ratio"": 54.49101796407185}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,1,8,0,9,pbpppppb,b,b,1,52.14899713467048,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpppppb"", ""predicted"": ""b"", ""confidence"": 52.14899713467048, ""b_ratio"": 52.14899713467048, ""p_ratio"": 47.85100286532951}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,2,18,10,9,pbbbpbpb,p,p,1,52.0618556701031,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpbpb"", ""predicted"": ""p"", ""confidence"": 52.0618556701031, ""b_ratio"": 47.93814432989691, ""p_ratio"": 52.0618556701031}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,3,27,19,9,pbpbbbbb,b,b,1,54.0,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbbbb"", ""predicted"": ""b"", ""confidence"": 54.0, ""b_ratio"": 54.0, ""p_ratio"": 46.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,4,37,29,9,pbpbbpbb,p,p,1,51.741293532338304,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbpbb"", ""predicted"": ""p"", ""confidence"": 51.741293532338304, ""b_ratio"": 48.258706467661696, ""p_ratio"": 51.741293532338304}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,5,46,38,9,pbbpbppp,p,p,1,53.0,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbppp"", ""predicted"": ""p"", ""confidence"": 53.0, ""b_ratio"": 47.0, ""p_ratio"": 53.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2495,6,56,48,9,pbpbpbbp,b,b,1,51.820728291316534,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbpbbp"", ""predicted"": ""b"", ""confidence"": 51.820728291316534, ""b_ratio"": 51.820728291316534, ""p_ratio"": 48.17927170868347}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,1,10,2,9,pbpbppbb,p,p,1,50.0,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbppbb"", ""predicted"": ""p"", ""confidence"": 50.0, ""b_ratio"": 50.0, ""p_ratio"": 50.0}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,2,19,11,9,bpbpbppb,b,b,1,59.33014354066985,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbppb"", ""predicted"": ""b"", ""confidence"": 59.33014354066985, ""b_ratio"": 59.33014354066985, ""p_ratio"": 40.66985645933015}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,3,28,20,9,bppbpbbb,p,b,0,53.72340425531915,9,0,,"[{""window_size"": 9, ""prefix"": ""bppbpbbb"", ""predicted"": ""p"", ""confidence"": 53.72340425531915, ""b_ratio"": 46.27659574468085, ""p_ratio"": 53.72340425531915}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,4,29,20,10,bppbpbbbb,b,b,1,51.76470588235295,10,0,,"[{""window_size"": 10, ""prefix"": ""bppbpbbbb"", ""predicted"": ""b"", ""confidence"": 51.76470588235295, ""b_ratio"": 51.76470588235295, ""p_ratio"": 48.23529411764706}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,5,40,32,9,pbppbbpp,b,b,1,55.46875,9,0,,"[{""window_size"": 9, ""prefix"": ""pbppbbpp"", ""predicted"": ""b"", ""confidence"": 55.46875, ""b_ratio"": 55.46875, ""p_ratio"": 44.53125}]",
af01db7e-5cb2-41c0-9752-a718ba954f91,2496,6,50,42,9,pbbppbpb,b,b,1,52.51989389920424,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppbpb"", ""predicted"": ""b"", ""confidence"": 52.51989389920424, ""b_ratio"": 52.51989389920424, ""p_ratio"": 47.48010610079575}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,1,8,0,9,pbpbbppb,b,b,1,51.91256830601093,9,0,,"[{""window_size"": 9, ""prefix"": ""pbpbbppb"", ""predicted"": ""b"", ""confidence"": 51.91256830601093, ""b_ratio"": 51.91256830601093, ""p_ratio"": 48.08743169398907}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,2,17,9,9,pbbppppb,p,b,0,54.498714652956295,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppppb"", ""predicted"": ""p"", ""confidence"": 54.498714652956295, ""b_ratio"": 45.501285347043705, ""p_ratio"": 54.498714652956295}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,3,18,9,10,pbbppppbb,p,b,0,52.94117647058824,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbppppbb"", ""predicted"": ""p"", ""confidence"": 52.94117647058824, ""b_ratio"": 47.05882352941176, ""p_ratio"": 52.94117647058824}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,4,19,9,11,pbbppppbbb,p,p,1,60.75949367088608,11,0,,"[{""window_size"": 11, ""prefix"": ""pbbppppbbb"", ""predicted"": ""p"", ""confidence"": 60.75949367088608, ""b_ratio"": 39.24050632911392, ""p_ratio"": 60.75949367088608}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,5,30,22,9,pbbbbbbp,p,p,1,53.65239294710328,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbbbbp"", ""predicted"": ""p"", ""confidence"": 53.65239294710328, ""b_ratio"": 46.34760705289673, ""p_ratio"": 53.65239294710328}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,6,43,35,9,pbbbpbpb,p,p,1,51.98019801980198,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbpbpb"", ""predicted"": ""p"", ""confidence"": 51.98019801980198, ""b_ratio"": 48.01980198019802, ""p_ratio"": 51.98019801980198}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,7,53,45,9,bpbpbbpb,b,b,1,51.13350125944584,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbbpb"", ""predicted"": ""b"", ""confidence"": 51.13350125944584, ""b_ratio"": 51.13350125944584, ""p_ratio"": 48.86649874055416}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2561,8,62,54,9,bppppbbb,p,p,1,50.40871934604905,9,0,,"[{""window_size"": 9, ""prefix"": ""bppppbbb"", ""predicted"": ""p"", ""confidence"": 50.40871934604905, ""b_ratio"": 49.59128065395095, ""p_ratio"": 50.40871934604905}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,1,8,0,9,pbbpbpbp,p,p,1,55.02392344497608,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbpbpbp"", ""predicted"": ""p"", ""confidence"": 55.02392344497608, ""b_ratio"": 44.97607655502392, ""p_ratio"": 55.02392344497608}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,2,18,10,9,pbbppbpb,b,p,0,51.78571428571429,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbppbpb"", ""predicted"": ""b"", ""confidence"": 51.78571428571429, ""b_ratio"": 51.78571428571429, ""p_ratio"": 48.214285714285715}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,3,19,10,10,pbbppbpbp,p,b,0,50.0,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbppbpbp"", ""predicted"": ""p"", ""confidence"": 50.0, ""b_ratio"": 50.0, ""p_ratio"": 50.0}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,4,20,10,11,pbbppbpbpb,p,b,0,51.13636363636363,11,0,,"[{""window_size"": 11, ""prefix"": ""pbbppbpbpb"", ""predicted"": ""p"", ""confidence"": 51.13636363636363, ""b_ratio"": 48.86363636363637, ""p_ratio"": 51.13636363636363}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,5,31,23,9,bpbpbppp,b,b,1,51.05820105820106,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbppp"", ""predicted"": ""b"", ""confidence"": 51.05820105820106, ""b_ratio"": 51.05820105820106, ""p_ratio"": 48.94179894179894}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2562,6,41,33,9,bpbpbbpb,b,b,1,51.13350125944584,9,0,,"[{""window_size"": 9, ""prefix"": ""bpbpbbpb"", ""predicted"": ""b"", ""confidence"": 51.13350125944584, ""b_ratio"": 51.13350125944584, ""p_ratio"": 48.86649874055416}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,1,8,0,9,pbppbbbb,p,b,0,51.30023640661938,9,0,,"[{""window_size"": 9, ""prefix"": ""pbppbbbb"", ""predicted"": ""p"", ""confidence"": 51.30023640661938, ""b_ratio"": 48.69976359338061, ""p_ratio"": 51.30023640661938}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,2,9,0,10,pbppbbbbb,b,b,1,55.27638190954774,10,0,,"[{""window_size"": 10, ""prefix"": ""pbppbbbbb"", ""predicted"": ""b"", ""confidence"": 55.27638190954774, ""b_ratio"": 55.27638190954774, ""p_ratio"": 44.72361809045226}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,3,18,10,9,pbbbppbb,b,p,0,52.83505154639175,9,0,,"[{""window_size"": 9, ""prefix"": ""pbbbppbb"", ""predicted"": ""b"", ""confidence"": 52.83505154639175, ""b_ratio"": 52.83505154639175, ""p_ratio"": 47.16494845360825}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,4,19,10,10,pbbbppbbp,b,b,1,50.83798882681564,10,0,,"[{""window_size"": 10, ""prefix"": ""pbbbppbbp"", ""predicted"": ""b"", ""confidence"": 50.83798882681564, ""b_ratio"": 50.83798882681564, ""p_ratio"": 49.162011173184354}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,5,31,23,9,bppppbpb,b,p,0,51.5970515970516,9,0,,"[{""window_size"": 9, ""prefix"": ""bppppbpb"", ""predicted"": ""b"", ""confidence"": 51.5970515970516, ""b_ratio"": 51.5970515970516, ""p_ratio"": 48.402948402948404}]",
f0b54fae-67bd-4864-9e86-756bbb06d1af,2563,6,32,23,10,bppppbpbp,b,p,0,53.68421052631579,10,0,,"[{""window_size"": 10, ""prefix"": ""bppppbpbp"", ""predicted"": ""b"", ""confidence"": 53.68421052631579, ""b_ratio"": 53.68421052631579, ""p_ratio"": 46.31578947368421}]",
